"name","split","no","class","team","conference","pos","gp","gs","ab","pa","r","h","2b","3b","hr","rbi","tb","k","bb","hbp","sf","sh","cs","sb","dp","avg","obp","slg","ops","iso","babip","woba","k%","bb%","hr%","rc"
"Pearce Bucher","ALL","30","Fr","Shenandoah","ODAC","3B","17","10","46","50","2","12","1","0","0","4","13","13","1","1","0","2","0","1","0",".261",".292",".283",".575",".022",".364",".249",".260",".020",".000","4.31"
"Pedro Fortoso","ALL","9","So","CMSV","Skyline","1B","30","19","63","69","11","17","1","0","0","6","18","13","4","2","0","0","0","1","0",".270",".333",".286",".619",".016",".340",".286",".188",".058",".000","7.27"
"Pete Carravallah","ALL","15","Jr","Alma","Michigan Intercol. Ath. Assn.","OF","43","42","145","184","37","49","10","3","1","22","68","27","26","1","3","9","2","10","2",".338",".434",".469",".903",".131",".400",".378",".147",".141",".005","32.47"
"Pete Upham","ALL","10","Jr","IIT","NACC","P","22","15","55","74","18","16","2","1","0","12","20","14","11","5","0","3","0","3","0",".291",".451",".364",".815",".073",".390",".364",".189",".149",".000","12.10"
"Peter Abate","ALL","1","Sr","Mitchell","NECC","INF","39","39","114","159","32","30","3","0","0","24","33","28","30","11","2","2","1","14","3",".263",".452",".289",".741",".026",".341",".355",".176",".189",".000","23.70"
"Peter Capel","ALL","30","So","Old Westbury","Skyline","C","40","39","132","158","14","41","12","1","2","41","61","17","17","6","3","0","2","1","9",".311",".405",".462",".867",".152",".336",".381",".108",".108",".013","22.52"
"Peter Close","ALL","4","So","Rensselaer","Liberty League","INF","20","6","43","49","6","11","2","1","0","4","15","13","5","0","0","1","0","1","1",".256",".333",".349",".682",".093",".367",".301",".265",".102",".000","5.31"
"Peter Cosentino","ALL","27","Fr","Montclair St.","NJAC","1B","20","19","75","86","16","33","10","2","2","15","53","7","6","4","1","0","0","0","2",".440",".500",".707","1.207",".267",".463",".512",".081",".070",".023","22.61"
"Peter DeMaria","ALL","32","Fr","Tufts","NESCAC","INF","39","39","144","184","37","52","18","1","2","40","78","18","22","15","3","0","2","0","3",".361",".484",".542","1.026",".181",".394",".447",".098",".120",".011","37.30"
"Peter Iannarilli","ALL","4","Jr","Manhattanville","MAC Freedom","INF","40","39","139","172","29","54","15","0","6","53","87","16","26","3","4","0","3","8","3",".388",".483",".626","1.109",".237",".397",".472",".093",".151",".035","39.64"
"Peter Jacobs","ALL","1","Jr","Penn St.-Altoona","AMCC","OF","36","35","132","156","28","37","7","2","3","20","57","33","19","5","0","0","0","9","3",".280",".391",".432",".823",".152",".354",".368",".212",".122",".019","24.45"
"Peter Kalinski","ALL","49","Fr","Wash. & Jeff.","PAC","C","17","11","37","42","7","9","0","0","0","3","9","5","2","2","0","1","0","3","1",".243",".317",".243",".560",".000",".281",".258",".119",".048",".000","3.69"
"Peter Manny","ALL","36","Sr","Johns Hopkins","Centennial","OF","29","8","56","69","8","16","4","0","3","18","29","15","8","1","4","0","1","0","2",".286",".362",".518",".880",".232",".310",".371",".217",".116",".043","10.12"
"Peter Scott","ALL","23","Sr","Concordia Wisconsin","NACC","OF","21","11","39","44","2","5","1","0","0","3","6","17","2","2","1","0","0","0","1",".128",".205",".154",".359",".026",".217",".174",".386",".045",".000","0.32"
"Peter Yarem","ALL","21","So","Susquehanna","Landmark","C","40","39","140","177","24","42","7","1","0","29","51","15","26","6","3","2","3","7","2",".300",".423",".364",".787",".064",".328",".356",".085",".147",".000","26.28"
"Peter York","ALL","9","Fr","Rhodes","SAA","INF","31","21","79","100","21","26","4","1","3","16","41","12","15","2","1","3","2","1","1",".329",".443",".519",".962",".190",".354",".408",".120",".150",".030","18.31"
"Peyton Becker","ALL","5","Jr","Texas-Dallas","ASC","C","24","22","70","86","3","16","1","0","0","8","17","10","12","2","1","1","0","1","4",".229",".353",".243",".596",".014",".262",".283",".116",".140",".000","7.18"
"Peyton Cormane","ALL","2","So","Centenary (LA)","SCAC","INF","22","22","84","101","23","25","3","0","1","7","31","22","11","4","0","2","5","14","1",".298",".404",".369",".773",".071",".393",".347",".218",".109",".010","14.54"
"Peyton Jack","ALL","15","So","St. Norbert","MWC","INF","26","19","64","75","9","14","5","0","1","15","22","20","2","6","0","3","1","2","1",".219",".306",".344",".650",".125",".302",".284",".267",".027",".013","6.62"
"Peyton Knoll","ALL","17","Sr","Lakeland","NACC","2B","27","16","52","57","4","7","0","0","0","1","7","16","4","0","0","1","3","4","0",".135",".196",".135",".331",".000",".194",".158",".281",".070",".000","0.03"
"Peyton Renning","ALL","6","Sr","Buena Vista","American Rivers","OF","45","45","192","212","32","62","14","3","1","33","85","26","11","3","3","3","3","15","1",".323",".364",".443",".807",".120",".363",".347",".123",".052",".005","33.03"
"Peyton Sawyer","ALL","8","Sr","Maryville (TN)","USA South","UT","30","28","101","118","13","35","8","0","0","16","43","9","12","4","1","0","0","2","3",".347",".432",".426",".858",".079",".376",".384",".076",".102",".000","19.68"
"Phil Bernstein","ALL","10","Sr","Middlebury","NESCAC","C","18","13","46","55","8","11","3","0","1","9","17","9","6","2","1","0","2","0","0",".239",".345",".370",".715",".130",".270",".322",".164",".109",".018","5.92"
"Phil Buckingham","ALL","26","Jr","Ohio Northern","OAC","INF","40","40","145","165","26","45","3","1","1","13","53","20","10","7","2","1","1","2","1",".310",".378",".366",".744",".055",".349",".334",".121",".061",".006","22.97"
"Phil Marcantonio","ALL","13","Fr","Kean","NJAC","C","10","6","19","25","4","6","1","0","0","3","7","7","3","1","1","1","1","0","0",".316",".417",".368",".785",".053",".462",".340",".280",".120",".000","3.31"
"Phil Pierfy","ALL","18","Sr","Arcadia","MAC Commonwealth","1B","39","39","157","172","35","66","16","1","3","46","93","16","9","4","2","0","1","3","6",".420",".459",".592","1.051",".172",".450",".455",".093",".052",".017","37.68"
"Phil Russo","ALL","22","Jr","SUNY Maritime","Skyline","OF","40","40","150","171","20","41","5","0","2","25","52","14","16","1","4","0","2","5","6",".273",".339",".347",".686",".073",".283",".307",".082",".094",".012","18.40"
"Philip Barnett","ALL","11","So","Williams","NESCAC","UT","33","19","54","77","13","14","5","0","0","11","19","13","15","3","1","4","1","7","0",".259",".438",".352",".790",".093",".333",".349",".169",".195",".000","11.72"
"Philip Mahlik","ALL","31","Fr","Ramapo","NJAC","OF","33","30","118","144","26","51","4","1","0","17","57","12","23","2","1","0","3","6","2",".432",".528",".483","1.011",".051",".477",".451",".083",".160",".000","32.33"
"Philip Pieto","ALL","27","So","La Roche","AMCC","1B","16","9","39","44","6","11","4","0","2","11","21","8","5","0","0","0","0","0","1",".282",".364",".538",".902",".256",".310",".390",".182",".114",".045","6.99"
"Philip Wall","ALL","17","So","Northwestern-St. Paul","UMAC","P","30","25","66","79","8","22","5","1","0","14","29","8","11","2","0","0","0","0","5",".333",".443",".439",".882",".106",".379",".395",".101",".139",".000","12.27"
"Philip Wells","ALL","31","Sr","Baldwin Wallace","OAC","1B","44","44","169","202","38","63","12","0","3","53","84","21","26","3","3","1","0","6","3",".373",".458",".497",".955",".124",".405",".418",".104",".129",".015","40.38"
"Phillip Antonucci","ALL","13","Jr","Anna Maria","Great Northeast","OF","18","13","40","47","4","12","1","0","1","4","16","9","2","4","0","1","2","2","1",".300",".391",".400",".791",".100",".367",".352",".191",".043",".021","6.20"
"Phillip Bellomo","ALL","11","So","John Jay","CUNYAC","INF","39","39","124","141","13","32","2","0","0","13","34","15","10","4","3","0","3","4","4",".258",".326",".274",".600",".016",".286",".277",".106",".071",".000","12.00"
"Phillip Herber","ALL","25","Jr","Bridgewater (VA)","ODAC","C","19","14","45","51","5","10","2","0","1","5","15","11","5","0","1","0","1","1","1",".222",".294",".333",".627",".111",".265",".281",".216",".098",".020","4.24"
"Phillip Ramos","ALL","5","Fr","New Rochelle","DIII Independent","3B","23","11","49","54","5","13","2","0","0","5","15","9","5","0","0","0","1","2","1",".265",".333",".306",".639",".041",".325",".292",".167",".093",".000","5.28"
"Porter Sartor","ALL","18","Sr","Buena Vista","American Rivers","SS","30","19","65","82","11","15","4","2","2","10","29","26","10","6","0","1","1","2","0",".231",".383",".446",".829",".215",".351",".365",".317",".122",".024","12.01"
"Preston Amato","ALL","3","Sr","DeSales","MAC Freedom","INF","40","40","146","182","31","43","3","0","0","19","46","19","23","3","2","8","3","8","2",".295",".397",".315",".712",".021",".333",".316",".104",".126",".000","23.22"
"Preston Chong","ALL","17","Fr","Occidental","SCIAC","UT","18","2","20","28","8","6","1","0","0","3","7","4","7","1","0","0","0","1","1",".300",".500",".350",".850",".050",".375",".403",".143",".250",".000","4.71"
"Preston Ludwick","ALL","44","So","Centenary (LA)","SCAC","P","41","41","144","179","28","55","10","4","3","42","82","17","26","4","5","0","3","11","3",".382",".475",".569","1.044",".188",".403",".448",".095",".145",".017","39.63"
"Preston Munns","ALL","27","So","Birmingham-So.","SAA","3B","48","37","135","153","23","41","7","0","5","29","63","15","12","4","1","1","1","1","4",".304",".375",".467",".842",".163",".310",".368",".098",".078",".033","22.92"
"Quenton Brownlee","ALL","19","Sr","Spalding","SLIAC","OF","43","43","151","188","45","56","6","5","8","48","96","22","19","12","5","1","3","22","1",".371",".465",".636","1.101",".265",".381",".464",".117",".101",".043","46.31"
"Quenton Wellington","ALL","1","Jr","Franklin","HCAC","OF","45","44","181","212","52","63","7","4","5","41","93","33","26","0","4","1","7","23","3",".348",".422",".514",".936",".166",".395",".404",".156",".123",".024","40.69"
"Quinn Ambeault","ALL","28","Jr","Frostburg St.","CAC","C","29","24","76","98","12","19","4","0","0","14","23","11","13","6","1","2","0","3","2",".250",".396",".303",".699",".053",".288",".324",".112",".133",".000","11.93"
"Quinn Hyndiuk","ALL","34","Jr","Calvin","Michigan Intercol. Ath. Assn.","INF","14","13","37","57","13","14","3","0","0","6","17","7","13","1","1","5","1","3","0",".378",".538",".459",".997",".081",".452",".409",".123",".228",".000","11.49"
"Quinn Krais","ALL","7","Jr","Wheaton (MA)","NEWMAC","C","26","12","57","61","9","15","0","0","0","3","15","14","2","1","0","1","0","3","0",".263",".300",".263",".563",".000",".349",".253",".230",".033",".000","5.63"
"Quinn Smith","ALL","2","Jr","Berry","SAA","P","40","39","143","157","27","42","3","1","0","24","47","17","7","3","3","1","1","0","1",".294",".333",".329",".662",".035",".326",".295",".108",".045",".000","17.59"
"Quinton Copeland","ALL","1","Fr","Emerson","NEWMAC","OF","30","30","109","128","20","28","3","2","1","9","38","22","10","8","1","0","4","22","1",".257",".359",".349",".708",".092",".310",".323",".172",".078",".008","17.57"
"Quinton McNitt","ALL","6","So","Grinnell","MWC","3B","34","34","114","144","22","34","4","0","0","11","38","9","16","10","0","4","1","0","3",".298",".429",".333",".762",".035",".324",".347",".063",".111",".000","19.66"
"R. Bailey","ALL","2","N/A","Gwynedd Mercy","Atlantic East","PH","24","3","24","28","7","9","2","0","0","3","11","6","3","1","0","0","0","0","0",".375",".464",".458",".922",".083",".500",".413",".214",".107",".000","5.41"
"R. Bertucio","ALL","12","Fr","Elizabethtown","Landmark","3B","39","39","121","149","23","38","7","1","2","23","53","22","16","4","3","5","1","2","2",".314",".403",".438",".841",".124",".360",".359",".148",".107",".013","23.02"
"R. Castro","ALL","47","N/A","Castleton","Little East","dh","13","7","27","31","5","6","1","0","0","1","7","7","3","1","0","0","0","0","1",".222",".323",".259",".582",".037",".300",".275",".226",".097",".000","2.35"
"R. Chisholm","ALL","11","N/A","St. Joseph's (ME)","Great Northeast","3b","33","25","80","98","20","23","4","1","0","7","29","18","10","5","0","3","0","6","1",".287",".400",".362",".762",".075",".371",".339",".184",".102",".000","14.29"
"R. Gallagher","ALL","17","N/A","Dean","NECC","c","15","7","24","28","2","6","2","0","0","2","8","4","3","1","0","0","0","0","1",".250",".357",".333",".690",".083",".300",".318",".143",".107",".000","2.88"
"R. Gieger","ALL","1","N/A","Maranatha Baptist","DIII Independent","ph","15","12","26","31","2","6","0","0","0","2","6","16","3","1","0","1","0","0","0",".231",".333",".231",".564",".000",".600",".262",".516",".097",".000","2.58"
"R. Nagle","ALL","6","N/A","Drew","Landmark","pr","13","5","22","27","8","12","0","0","0","8","12","1","4","1","0","0","0","0","2",".545",".630",".545","1.175",".000",".571",".524",".037",".148",".000","7.20"
"R. Zabala","ALL","32","Fr","Newbury","NECC","DH","25","12","45","47","3","10","2","0","0","4","12","12","1","1","0","0","0","0","3",".222",".255",".267",".522",".044",".303",".236",".255",".021",".000","1.89"
"R.J. Concepcion","ALL","21","So","Rutgers-Camden","NJAC","UT","31","31","125","145","24","35","8","2","4","25","59","17","13","3","4","0","2","7","2",".280",".352",".472",".824",".192",".287",".356",".117",".090",".028","21.59"
"R.J. McGettigan","ALL","20","Fr","Rutgers-Camden","NJAC","1B","12","11","35","42","5","5","0","0","0","4","5","7","4","1","0","2","0","0","1",".143",".250",".143",".393",".000",".179",".189",".167",".095",".000","1.06"
"R.J. Roberts","ALL","44","So","Howard Payne","ASC","1B","40","40","137","162","26","48","17","0","6","39","83","22","20","2","3","0","0","0","9",".350",".432",".606","1.038",".255",".375",".442",".136",".123",".037","30.73"
"Rafe Chaumette","ALL","1","Jr","Trinity (TX)","SCAC","OF","45","43","171","207","32","60","5","2","6","44","87","19","26","0","6","4","5","2","1",".351",".424",".509",".933",".158",".355",".396",".092",".126",".029","37.68"
"Rail Gilliam","ALL","32","Fr","Hendrix","SAA","C","33","30","107","127","17","29","1","1","0","16","32","22","11","3","4","2","2","0","4",".271",".344",".299",".643",".028",".326",".289",".173",".087",".000","11.96"
"Raimiel Rodriguez","ALL","7","Jr","JWU (Providence)","Great Northeast","SS","12","9","32","38","6","11","5","0","0","8","16","7","3","1","1","1","0","0","0",".344",".405",".500",".905",".156",".423",".381",".184",".079",".000","6.50"
"Ramon Milke","ALL","3","Jr","Saint Vincent","PAC","P","28","25","79","93","15","19","2","1","0","11","23","22","12","1","0","1","0","0","1",".241",".348",".291",".639",".051",".333",".295",".237",".129",".000","9.47"
"Randal Adams","ALL","33","So","Pine Manor","DIII Independent","1B","32","29","125","134","16","33","5","1","2","17","46","20","8","1","0","0","1","3","7",".264",".313",".368",".681",".104",".301",".303",".149",".060",".015","12.78"
"Ranko Stevanovic","ALL","35","Jr","North Park","CCIW","INF","42","42","183","196","26","69","13","2","0","36","86","33","7","1","5","0","2","4","4",".377",".393",".470",".863",".093",".445",".374",".168",".036",".000","32.97"
"Ranssel Pinedo","ALL","77","Fr","New Rochelle","DIII Independent","UT","23","11","43","49","8","10","0","1","0","7","12","14","4","1","1","0","1","2","2",".233",".306",".279",".585",".047",".333",".268",".286",".082",".000","3.66"
"Ray Tricarico","ALL","10","So","East. Mennonite","ODAC","C","29","27","96","114","22","39","8","1","1","22","52","19","15","1","0","2","2","5","0",".406",".491",".542","1.033",".135",".500",".445",".167",".132",".009","25.44"
"Ray Zincone","ALL","5","Jr","Rhode Island Col.","Little East","INF","31","31","103","131","28","39","11","0","0","21","50","12","18","7","2","1","0","2","3",".379",".492",".485",".977",".107",".419",".430",".092",".137",".000","26.12"
"Reece Hohhertz","ALL","44","Jr","Schreiner","SCAC","INF","35","34","121","140","12","29","6","0","2","19","41","13","10","5","2","2","1","1","5",".240",".319",".339",".658",".099",".250",".293",".093",".071",".014","12.77"
"Reece Yeargain","ALL","13","Jr","Randolph-Macon","ODAC","C","37","36","125","164","34","29","6","2","3","27","48","22","30","5","4","0","0","0","4",".232",".390",".384",".774",".152",".250",".350",".134",".183",".018","21.69"
"Reed Carlton","ALL","5","Sr","Concordia (TX)","ASC","INF","50","50","174","221","36","52","5","3","2","47","69","42","28","9","4","6","4","9","6",".299",".414",".397",".811",".098",".373",".356",".190",".127",".009","32.00"
"Reed Hodges","ALL","20","Fr","McMurry","ASC","C","13","12","37","47","6","5","1","0","0","1","6","7","6","3","1","0","1","0","1",".135",".298",".162",".460",".027",".161",".237",".149",".128",".000","1.96"
"Reed Jenkins","ALL","12","Sr","Coast Guard","NEWMAC","1B","28","27","96","110","6","18","5","0","1","19","26","21","5","3","2","4","2","2","3",".188",".245",".271",".516",".083",".224",".225",".191",".045",".009","4.95"
