"name","split","no","class","team","conference","pos","gp","gs","ab","pa","r","h","2b","3b","hr","rbi","tb","k","bb","hbp","sf","sh","cs","sb","dp","avg","obp","slg","ops","iso","babip","woba","k%","bb%","hr%","rc"
"Chase Mascolo","ALL","28","Jr","Wake Forest","ACC","INF","11","0","10","12","2","3","1","0","1","2","7","4","2","0","0","0","0","0","0",".300",".417",".700","1.117",".400",".400",".470",".333",".167",".083","2.65"
"Chase Murray","ALL","10","Jr","Georgia Tech","ACC","OF","27","18","85","92","15","20","2","1","2","7","30","20","7","0","0","0","1","3","3",".235",".293",".353",".646",".118",".286",".288",".217",".076",".022","8.31"
"Chase Reed","ALL","32","Fr","LMU (CA)","WCC","OF","5","0","3","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0",".000",".000",".000",".000",".000",".000",".000",".667",".000",".000","-0.32"
"Chase Robinson","ALL","8","Jr","Jacksonville St.","OVC","OF","52","43","143","185","29","31","6","3","6","27","61","47","35","4","2","1","1","1","0",".217",".380",".427",".807",".210",".272",".359",".254",".189",".032","26.37"
"Chase Rollin","ALL","30","So","Central Mich.","MAC","OF","59","54","199","250","44","51","6","0","0","26","57","31","31","11","0","9","1","12","1",".256",".386",".286",".672",".030",".304",".308",".124",".124",".000","30.53"
"Chase Sebby","ALL","20","Sr","Ball St.","MAC","C","56","54","182","238","31","46","14","3","2","36","72","33","29","10","7","10","0","1","5",".253",".373",".396",".769",".143",".286",".328",".139",".122",".008","30.05"
"Chase Slone","ALL","26","Sr","Wright St.","Horizon","INF","59","58","235","261","25","62","11","0","6","45","91","21","15","1","3","7","3","2","1",".264",".307",".387",".694",".123",".265",".298",".080",".057",".023","28.77"
"Chase Smartt","ALL","2","Sr","Troy","Sun Belt","C","56","56","216","253","34","74","21","0","6","41","113","22","25","3","7","2","0","0","6",".343",".406",".523",".929",".181",".349",".397",".087",".099",".024","44.50"
"Chase Sortor","ALL","24","Jr","Morehead St.","OVC","OF","28","17","63","74","15","17","4","0","5","17","36","28","10","0","0","1","0","1","1",".270",".370",".571",".941",".302",".400",".400",".378",".135",".068","12.63"
"Chase Stanke","ALL","6","Fr","Minnesota","Big Ten","C","23","13","50","61","5","11","1","0","0","8","12","14","8","2","0","1","0","0","1",".220",".350",".240",".590",".020",".306",".281",".230",".131",".000","5.35"
"Chase Strumpf","ALL","33","Jr","UCLA","Pac-12","INF","63","63","233","291","53","65","14","2","9","44","110","64","48","8","2","0","0","3","4",".279",".416",".472",".888",".193",".346",".393",".220",".165",".031","48.63"
"Chase Talbot","ALL","10","Jr","Houston Baptist","Southland","OF","47","47","164","193","22","41","5","3","5","27","67","48","12","9","2","6","1","8","2",".250",".332",".409",".741",".159",".319",".318",".249",".062",".026","24.33"
"Chase Walter","ALL","32","Fr","Georgetown","Big East","INF","14","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000",".000",".000",".000",".000",".000",".000","-0.53"
"Chase Wehsener","ALL","37","Fr","Baylor","Big 12","1B","53","51","182","214","33","53","7","1","0","20","62","34","22","2","2","6","1","2","3",".291",".370",".341",".711",".049",".353",".314",".159",".103",".000","26.08"
"Chase Wells","ALL","46","Jr","Seattle U","WAC","UT","52","52","202","226","28","52","9","0","3","19","70","59","19","2","2","1","0","2","10",".257",".324",".347",".671",".089",".345",".300",".261",".084",".013","21.49"
"Chaz Bertolani","ALL","1","Fr","Lipscomb","ASUN","UT","38","31","103","116","13","23","1","0","0","7","24","29","9","1","1","2","0","1","2",".223",".289",".233",".522",".010",".307",".239",".250",".078",".000","7.67"
"Chaz Davey","ALL","22","Sr","Col. of Charleston","CAA","INF","56","56","221","237","34","62","12","2","6","44","96","39","13","2","1","0","7","6","12",".281",".325",".434",".759",".154",".316",".333",".165",".055",".025","25.66"
"Chaz Montoya","ALL","3","Jr","Arizona St.","Pac-12","P","30","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","1.000",".000","1.000",".000",".000",".690",".000","1.000",".000","0.34"
"Chazz Martinez","ALL","45","Fr","UC Santa Barbara","Big West","P","4","2","5","6","0","1","1","0","0","0","2","2","1","0","0","0","0","0","0",".200",".333",".400",".733",".200",".333",".327",".333",".167",".000","0.64"
"Cherokee LeBeau","ALL","14","Fr","Oakland","Horizon","INF","32","26","99","108","9","23","4","0","0","5","27","19","8","1","0","0","0","3","3",".232",".296",".273",".569",".040",".288",".261",".176",".074",".000","8.20"
"Ches Goodman","ALL","25","Fr","The Citadel","SoCon","UT","36","20","78","85","7","17","6","1","2","12","31","21","4","2","1","0","0","0","4",".218",".271",".397",".668",".179",".268",".291",".247",".047",".024","6.87"
"Chet Moore","ALL","41","Fr","Miami (FL)","ACC","OF","20","5","27","31","2","5","0","0","0","3","5","8","1","2","1","0","0","0","0",".185",".258",".185",".443",".000",".250",".212",".258",".032",".000","1.54"
"Chria Sullivan","ALL","7","Sr","Hartford","America East","1B","57","57","212","249","30","56","15","0","3","38","80","27","22","6","5","4","1","0","9",".264",".343",".377",".720",".113",".283",".316",".108",".088",".012","26.97"
"Chris Adams","ALL","12","Jr","Penn","Ivy League","INF","25","24","105","118","19","39","5","0","0","16","44","11","8","2","0","3","0","1","2",".371",".426",".419",".845",".048",".415",".369",".093",".068",".000","19.76"
"Chris Allen","ALL","38","Fr","UMES","MEAC","OF","25","0","9","9","3","1","0","0","0","1","1","5","0","0","0","0","3","3","0",".111",".111",".111",".222",".000",".250",".099",".556",".000",".000","-0.99"
"Chris Alleyne","ALL","11","So","Maryland","Big Ten","INF","45","43","148","178","28","33","9","2","5","21","61","28","19","7","1","3","1","6","1",".223",".337",".412",".749",".189",".241",".328",".157",".107",".028","22.47"
"Chris Ayers","ALL","34","Sr","Indiana St.","MVC","OF","34","24","69","91","21","13","2","0","4","16","27","28","9","9","4","0","1","5","0",".188",".341",".391",".732",".203",".220",".328",".308",".099",".044","11.43"
"Chris Bashlor","ALL","30","So","Lipscomb","ASUN","C","54","52","179","218","41","54","12","1","4","29","80","30","31","5","3","0","0","1","9",".302",".413",".447",".860",".145",".338",".382",".138",".142",".018","33.24"
"Chris Berry","ALL","21","Sr","North Florida","ASUN","UT","53","53","190","245","43","60","8","2","5","36","87","32","45","5","4","1","3","7","5",".316",".451",".458",".909",".142",".350",".402",".131",".184",".020","43.28"
"Chris Botsoe","ALL","24","Jr","Eastern Ky.","OVC","OF","41","38","136","162","25","34","6","0","4","20","52","32","16","3","4","3","0","8","2",".250",".333",".382",".715",".132",".288",".312",".198",".099",".025","20.01"
"Chris Brito","ALL","15","Fr","Rutgers","Big Ten","INF","43","43","149","185","20","36","4","1","3","17","51","46","25","7","2","2","3","2","2",".242",".372",".342",".714",".101",".324",".325",".249",".135",".016","21.64"
"Chris Cannizzaro","ALL","27","Fr","Bucknell","Patriot","OF","14","14","53","55","6","14","4","0","0","6","18","6","1","1","0","0","0","2","1",".264",".291",".340",".631",".075",".298",".280",".109",".018",".000","5.24"
"Chris Cappas","ALL","17","So","Pittsburgh","ACC","OF","39","13","39","42","4","6","0","0","0","1","6","3","2","1","0","0","0","0","1",".154",".214",".154",".368",".000",".167",".177",".071",".048",".000","0.63"
"Chris Ceballos","ALL","30","Jr","Kansas St.","Big 12","C","57","57","202","220","38","59","12","1","10","40","103","43","10","4","3","1","1","0","8",".292",".333",".510",".843",".218",".322",".362",".195",".045",".045","30.85"
"Chris Chatfield","ALL","24","Sr","South Fla.","AAC","OF","49","45","161","195","31","38","9","0","7","27","68","51","32","1","1","0","1","6","2",".236",".364",".422",".786",".186",".298",".351",".262",".164",".036","26.70"
"Chris Clary","ALL","6","Sr","Gardner-Webb","Big South","OF","51","51","166","213","34","47","13","1","4","22","74","66","32","1","0","14","2","16","0",".283",".402",".446",".848",".163",".448",".353",".310",".150",".019","33.66"
"Chris Clayton","ALL","14","Sr","Louisiana Tech","C-USA","C","57","55","189","231","26","44","8","1","1","25","57","24","21","8","4","9","1","2","5",".233",".329",".302",".631",".069",".256",".279",".104",".091",".004","21.16"
"Chris Coates","ALL","5","Jr","St. Bonaventure","Atlantic 10","OF","7","0","3","4","0","1","0","0","0","0","1","1","0","1","0","0","1","0","0",".333",".500",".333",".833",".000",".500",".403",".250",".000",".000","0.34"
"Chris Colarossi","ALL","1","Sr","San Diego","WCC","OF","39","9","40","49","9","6","0","0","2","4","12","8","4","3","0","2","0","5","1",".150",".277",".300",".577",".150",".133",".259",".163",".082",".041","4.13"
"Chris Convers","ALL","15","Sr","UMBC","America East","OF","5","1","9","10","1","0","0","0","0","2","0","4","1","0","0","0","0","0","0",".000",".100",".000",".100",".000",".000",".069",".400",".100",".000","-0.63"
"Chris Cornelius","ALL","7","Jr","Missouri","SEC","INF","55","55","227","252","36","74","12","0","7","41","107","38","21","2","2","0","3","4","7",".326",".385",".471",".856",".145",".364",".376",".151",".083",".028","39.30"
"Chris Crabtree","ALL","3","So","Duke","ACC","INF","56","52","198","233","30","52","15","1","3","32","78","74","25","6","4","0","1","7","3",".263",".356",".394",".750",".131",".392",".334",".318",".107",".013","29.85"
"Chris Cullen","ALL","33","Sr","South Carolina","SEC","C","54","52","175","203","26","36","11","0","5","23","62","32","14","5","2","7","0","0","2",".206",".281",".354",".635",".149",".221",".274",".158",".069",".025","17.59"
"Chris Davis","ALL","8","Jr","Princeton","Ivy League","OF","40","40","167","191","22","47","12","3","1","19","68","34","17","4","1","2","4","4","1",".281",".360",".407",".767",".126",".346",".337",".178",".089",".005","24.99"
"Chris Diehl","ALL","39","Jr","Utah","Pac-12","C","3","0","3","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0",".000",".000",".000",".000",".000",".000",".000","1.000",".000",".000","-0.33"
"Chris Galland","ALL","17","So","Boston College","ACC","OF","57","57","210","246","39","56","6","3","0","21","68","44","20","11","4","1","9","17","6",".267",".355",".324",".679",".057",".329",".309",".179",".081",".000","26.36"
"Chris Givin","ALL","35","Sr","Xavier","Big East","INF","58","58","242","271","29","74","11","4","7","35","114","37","21","4","1","3","2","6","3",".306",".369",".471",".840",".165",".337",".365",".137",".077",".026","42.68"
"Chris Graham","ALL","7","Jr","Col. of Charleston","CAA","OF","47","37","127","145","27","37","4","0","1","15","44","19","10","3","2","3","6","13","3",".291",".352",".346",".698",".055",".330",".308",".131",".069",".007","16.56"
"Chris Hamilton","ALL","3","Jr","Stony Brook","America East","OF","52","52","200","236","39","65","16","1","8","42","107","35","26","1","6","3","3","6","3",".325",".395",".535",".930",".210",".350",".394",".148",".110",".034","41.53"
"Chris Jimenez","ALL","3","So","Long Beach St.","Big West","C","36","29","90","115","11","27","4","0","1","11","34","21","22","2","0","1","2","4","1",".300",".447",".378",".825",".078",".382",".377",".183",".191",".009","18.22"
"Chris Kachmar","ALL","23","Sr","Lipscomb","ASUN","P","16","15","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","1.000",".000","1.000",".000",".000",".690",".000","1.000",".000","0.34"
"Chris Kanios","ALL","7","Jr","Central Conn. St.","NEC","OF","45","40","143","167","15","34","2","1","1","14","41","30","8","6","3","7","3","8","2",".238",".300",".287",".587",".049",".287",".256",".180",".048",".006","14.05"
"Chris Lang","ALL","18","Fr","Brown","Ivy League","OF","8","3","14","14","2","3","0","0","0","0","3","8","0","0","0","0","0","0","0",".214",".214",".214",".428",".000",".500",".191",".571",".000",".000","0.49"
"Chris Lanzilli","ALL","24","So","Wake Forest","ACC","OF","57","57","245","276","59","85","19","0","16","67","152","53","23","5","3","0","1","3","6",".347",".409",".620","1.029",".273",".385",".441",".192",".083",".058","56.30"
"Chris Lewis","ALL","19","So","Alabama St.","SWAC","INF","51","51","170","223","34","46","4","1","3","23","61","35","36","12","5","0","3","14","5",".271",".422",".359",".781",".088",".314",".360",".157",".161",".013","32.86"
"Chris Marquart","ALL","15","So","Saint Peter's","MAAC","INF","24","12","47","52","4","8","4","0","0","6","12","10","0","1","3","1","0","0","1",".170",".176",".255",".431",".085",".200",".180",".192",".000",".000","1.19"
"Chris Matthias","ALL","34","Jr","North Florida","ASUN","OF","9","3","16","18","0","3","2","0","0","1","5","5","1","0","1","0","0","0","0",".188",".222",".312",".534",".125",".250",".229",".278",".056",".000","1.01"
"Chris McCready","ALL","20","Sr","San Diego","WCC","OF","44","32","120","141","24","35","4","1","3","31","50","26","16","2","3","0","0","6","2",".292",".376",".417",".793",".125",".340",".351",".184",".113",".021","21.30"
"Chris Meyers","ALL","41","So","Toledo","MAC","INF","53","53","209","249","41","59","12","2","6","35","93","63","31","7","2","0","0","1","3",".282",".390",".445",".835",".163",".373",".370",".253",".124",".024","38.08"
"Chris Papapietro","ALL","5","Jr","UIC","Horizon","OF","36","34","128","143","18","31","7","2","0","13","42","27","11","0","1","3","1","2","3",".242",".300",".328",".628",".086",".304",".275",".189",".077",".000","12.49"
"Chris Prentiss","ALL","4","Jr","Jackson St.","SWAC","INF","39","39","160","184","42","61","6","10","2","32","93","23","19","1","3","1","2","10","1",".381",".443",".581","1.024",".200",".428",".435",".125",".103",".011","41.47"
"Chris Reid","ALL","17","Sr","LSU","SEC","INF","57","47","165","212","31","42","11","0","1","33","56","35","34","3","5","5","0","1","5",".255",".382",".339",".721",".085",".306",".323",".165",".160",".005","25.10"
"Chris Rinaldi","ALL","2","Jr","Holy Cross","Patriot","INF","54","52","170","219","19","41","7","2","1","27","55","43","36","5","2","6","3","10","1",".241",".385",".324",".709",".082",".313",".321",".196",".164",".005","27.22"
"Chris Roan","ALL","14","Jr","Rider","MAAC","C","35","17","71","80","9","14","4","0","0","11","18","14","5","1","3","0","2","0","1",".197",".250",".254",".504",".056",".233",".227",".175",".063",".000","3.67"
"Chris Rodriguez","ALL","13","Jr","USC Upstate","Big South","INF","5","0","4","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0",".000",".000",".000",".000",".000",".000",".000",".500",".000",".000","-0.42"
"Chris Rotondo","ALL","8","So","Villanova","Big East","INF","51","51","201","234","28","53","12","4","1","15","76","60","23","10","0","0","2","7","3",".264",".368",".378",".746",".114",".371",".337",".256",".098",".004","30.21"
"Chris Rowan","ALL","23","So","Utah","Pac-12","C","8","5","17","21","1","1","0","0","0","1","1","5","4","0","0","0","0","0","0",".059",".238",".059",".297",".000",".083",".174",".238",".190",".000","0.18"
"Chris Skermo","ALL","9","Jr","Saint Joseph's","Atlantic 10","INF","25","18","75","80","9","21","4","0","0","6","25","12","4","1","0","0","0","0","2",".280",".325",".333",".658",".053",".333",".296",".150",".050",".000","8.06"
"Chris Stefl","ALL","46","So","St. John's (NY)","Big East","1B","12","0","7","9","2","1","1","0","0","3","2","3","2","0","0","0","0","0","0",".143",".333",".286",".619",".143",".250",".294",".333",".222",".000","0.75"
"Chris Suarez","ALL","16","Sr","Texas Southern","SWAC","P","21","8","23","28","3","5","2","0","0","2","7","8","3","1","0","1","0","0","2",".217",".333",".304",".637",".087",".333",".286",".286",".107",".000","1.92"
"Chris Thorburn","ALL","20","Fr","UNCW","CAA","OF","49","32","140","162","16","36","4","1","0","11","42","21","14","5","1","2","0","6","3",".257",".344",".300",".644",".043",".300",".294",".130",".086",".000","17.39"
"Chris Troost","ALL","2","Jr","UNC Asheville","Big South","INF","51","46","155","186","12","29","5","1","1","16","39","45","19","4","3","5","2","1","1",".187",".287",".252",".539",".065",".250",".245",".242",".102",".005","12.31"
"Chris Troye","ALL","24","So","UC Santa Barbara","Big West","P","13","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000",".000",".000",".000",".000",".000",".000","-0.10"
